temperature,rainfall,humidity
1.009717307775421,0.35302343250762397,0.18954334875623724
0.6879420881040448,-0.16413410547543777,-0.21169055341267984
-1.4786777243498874,2.5408627796359666,0.7913942020096129
0.516328637612644,1.3698077444743215,0.7913942020096129
1.653267747118174,-0.7987477622546525,-2.117551588715036
1.996494648100974,-0.565588601062289,-1.415392259919431
0.6450387254811948,2.283160548844407,1.19262810417853
1.1169757143325463,0.11986427131526053,0.08923487321400798
1.1813307582668218,1.3312400636755848,1.0923196286363006
0.36616686843266866,0.2583573069107245,0.08923487321400798
0.9882656264639963,2.3147159240433735,0.7913942020096129
-1.9506147132012397,2.458468188838665,1.5938620063474471
0.6664904067926202,1.7028922604634122,1.2929365797207593
-1.9291630318898143,1.0051678532862645,-0.6129244555815969
0.2160050992526933,1.4820046340706468,0.6910857264673836
0.6235870441697694,0.3688011201071072,0.6910857264673836
-1.7575495813984134,1.1646978056810395,-0.3119990289549091
0.4519735936783694,1.259363931277939,1.2929365797207593
0.7522971320383202,0.621244121698839,0.49046877538292505
1.3529442087582224,-0.3972932666678012,-1.1144668332927432
1.052620670398271,-0.6059093582609685,-2.2178600642572652
0.516328637612644,-0.08349259107807899,0.2898518242984665
1.3743958900696471,-0.7479085466563176,-2.117551588715036
1.4816542966267725,-0.8443277486531596,-1.415392259919431
1.6318160658067487,-0.5761070594619445,-1.716317686546119
1.6961711097410233,-0.6129216638607388,-1.8166261620883482
0.7093937694154702,2.737207336429536,1.2929365797207593
1.6103643844953233,-0.8320562138535615,-1.716317686546119
0.5592320002354948,2.2147905692466465,1.4935535308052177
0.43052191236694404,0.1426542645145141,0.49046877538292505
2.14665641728095,-0.7198593242572363,-2.3181685397994944
-0.06286675779583284,2.342765146442455,0.6910857264673836
1.052620670398271,-0.6059093582609685,-1.415392259919431
0.2160050992526933,1.2260554796790297,1.2929365797207593
0.8381038572840201,0.25134500131095416,-0.11138207787045057
-1.1783541859899367,1.4346715712721971,-0.9138498822082848
1.245685802201097,-0.6479831918595904,-2.4184770153417237
1.5674610218724725,-0.8320562138535615,-2.3181685397994944
-0.5777071092700343,2.887971906824598,1.0923196286363006
0.43052191236694404,0.46171416930406406,0.3901602998406958
1.8034295162981486,-0.6392178098598775,-1.5157007354616603
1.3958475713810725,-0.6549954974593608,-1.5157007354616603
0.7522971320383202,-0.36573789146883473,-0.9138498822082848
2.0393980107238248,-0.8653646654524706,-1.716317686546119
-0.04141507648440746,1.2225493268791447,1.3932450552629885
0.5592320002354948,1.9378044980557183,0.3901602998406958
-0.2773835709100836,0.45820801650417886,-0.6129244555815969
0.5806836815469194,0.20050578571261932,0.18954334875623724
1.0955240330211218,1.5451153844685799,1.19262810417853
1.6747194284295979,-0.6427239626597627,-2.2178600642572652
1.1384273956439717,1.0542539924846568,1.0923196286363006
0.1301983740069933,1.7852868512607136,0.5907772509251543
0.7952004946611702,0.016432763718648186,-0.11138207787045057
0.5377803189240694,0.35302343250762397,0.49046877538292505
0.1301983740069933,-0.11329488987710289,-0.11138207787045057
0.9668139451525709,-0.25529407827245204,-0.21169055341267984
0.5377803189240694,0.22680193171175803,0.49046877538292505
0.5377803189240694,-0.36573789146883473,0.08923487321400798
0.7737488133497455,-0.45865094066579154,-0.3119990289549091
0.8381038572840201,0.09532120171606438,0.3901602998406958
0.1945534179412679,0.5949479756997003,0.6910857264673836
0.6021353628583448,0.011173534518820439,-0.21169055341267984
0.8595555385954455,-0.05544336867899768,-0.21169055341267984
1.3529442087582224,-0.09576412587767706,-0.11138207787045057
-1.1783541859899367,2.900243441624196,1.4935535308052177
1.5889127031838979,-0.5936378234613704,-1.716317686546119
1.653267747118174,-0.9074384990510925,-2.4184770153417237
0.4519735936783694,0.5791702881002171,0.6910857264673836
0.7952004946611702,0.07253120851681082,0.49046877538292505
0.6879420881040448,-0.004604153080662799,-0.5126159800393677
0.2160050992526933,-0.10978873707721773,0.3901602998406958
0.8595555385954455,-0.36223173866894953,-0.5126159800393677
1.3100408461353725,-0.28334330067153335,-1.3150837843772019
0.6021353628583448,-0.5357863022632652,-1.2147753088349726
0.1516500553184179,0.4143811065056143,-0.011073602328221294
-1.371419317792762,1.867681442058015,-0.4123075044971384
